source,target,weight
NIC,ISR,361.146
NIC,JAM,3337.279
NIC,BRA,1477.67
NIC,EST,172.2
NIC,JPN,23323.009
NIC,DNK,822.2959999999999
NIC,PHL,0.2
NIC,GTM,70955.19099999999
NIC,AGO,22.66
NIC,LVA,217.401
NIC,RUS,19903.463
NIC,CHN,16350.122
NIC,GBR,38460.63600000001
NIC,BIH,0.35
NIC,PRT,1009.495
NIC,USA,694051.27
NIC,IRL,2427.59
NIC,COL,7695.639999999999
NIC,KOR,29310.615000000005
NIC,IDN,19.5
NIC,HND,59380.116
NIC,COG,25.787
NIC,SGP,23.373
NIC,EGY,208.96
NIC,HTI,5579.13
NIC,ITA,33369.007
NIC,AUS,6972.977000000001
NIC,CHE,269.919
NIC,CZE,50.255
NIC,BOL,197.069
NIC,IRN,20.0
NIC,GHA,20.01
NIC,LBN,2.96
NIC,CAN,273357.036
NIC,SWE,14641.587
NIC,MAR,656.446
NIC,CRI,117408.54600000002
NIC,MYS,513.4780000000001
NIC,PER,787.884
NIC,FRA,25859.396
NIC,CYP,1.4320000000000002
NIC,SUR,327.30400000000003
NIC,ISL,806.594
NIC,ZAF,120.316
NIC,QAT,60.0
NIC,URY,203.96
NIC,CHL,8272.501
NIC,BEL,34114.525
NIC,ARG,59.704
NIC,KWT,0.481
NIC,TTO,1009.862
NIC,IND,562.754
NIC,NOR,8353.676
NIC,TUR,23.0
NIC,FIN,12788.779
NIC,PRY,15.288
NIC,ARE,3176.914
NIC,LUX,0.5
NIC,MEX,88696.835
NIC,PAN,14456.315000000002
QAT,NPL,6440.405
QAT,LBR,9780.915
QAT,JOR,41754.393
QAT,AUT,3859.814
QAT,THA,2113893.001
QAT,NZL,679707.2239999999
QAT,POL,5130.615
QAT,ECU,1042.882
QAT,NLD,1390487.338
QAT,DEU,30483.705999999995
QAT,SDN,3117.9450000000006
QAT,BDI,31.0
QAT,ESP,4327551.307999999
QAT,VNM,118661.891
QAT,GRC,107562.311
QAT,HRV,214.504
QAT,BGD,36036.983
QAT,NGA,25223.565
QAT,ARM,581.999
QAT,DOM,868.657
QAT,SEN,15688.891
QAT,UKR,2008.348
QAT,KHM,231.137
QAT,ALB,124.0
QAT,SAU,168621.06200000003
QAT,MOZ,978.087
QAT,TUN,3236.034
QAT,JAM,359.295
QAT,BRA,169944.25400000002
QAT,LKA,244379.284
QAT,JPN,29784404.527
QAT,OMN,102646.087
QAT,DNK,81956.05900000001
QAT,PHL,318204.469
QAT,KEN,11905.168
QAT,UGA,5878.027
QAT,GTM,95.52
QAT,AGO,1668.468
QAT,NER,30.443
QAT,RUS,3994.644
QAT,MKD,1523.998
QAT,CHN,4152938.477
QAT,IRQ,41973.359
QAT,GBR,7894275.322
QAT,TKM,46.539
QAT,ZWE,3261.932
QAT,PRT,166150.568
QAT,USA,727832.4079999999
QAT,TGO,1954.516
QAT,IRL,4923.977
QAT,BHR,11907.27
QAT,COL,2781.335
QAT,KAZ,141.525
QAT,BEN,60997.616
QAT,KOR,19820038.976
QAT,IDN,446609.556
QAT,COG,2799.705
QAT,DZA,21858.993
QAT,SGP,8019822.571000001
QAT,ZMB,1231.83
QAT,EGY,263717.476
QAT,ETH,2399.14
QAT,MLI,57.42
QAT,MUS,1186.055
QAT,GAB,16471.934
QAT,ITA,75692.85200000001
QAT,AUS,113561.475
QAT,CMR,1287.446
QAT,CHE,1506.05
QAT,CZE,257.0
QAT,AFG,62.157
QAT,BOL,140.248
QAT,MMR,3641.099
QAT,IRN,11166.572
QAT,MLT,20088.927
QAT,GHA,1235.204
QAT,LBN,12124.749999999998
QAT,CAN,396415.458
QAT,SWE,23886.22400000001
QAT,SLE,290.254
QAT,LBY,546.824
QAT,MAR,120802.425
QAT,CRI,130.433
QAT,MYS,1663045.3269999998
QAT,MDG,10440.263
QAT,MRT,72.92099999999999
QAT,PER,10529.724
QAT,FRA,1655934.333
QAT,CYP,217.56
QAT,GIN,243.694
QAT,SUR,59.857
QAT,MWI,291.521
QAT,ZAF,558610.685
QAT,URY,227.588
QAT,CHL,224859.775
QAT,BFA,279.926
QAT,BEL,1889069.311
QAT,ARG,304536.929
QAT,KWT,662799.7880000001
QAT,TZA,6396.939
QAT,IND,10166708.873
QAT,SVN,27.0
QAT,NOR,3233.1620000000003
QAT,TUR,317924.437
QAT,FIN,9530.959
QAT,ARE,3531593.151
QAT,MEX,401253.238
QAT,PAN,322.575
QAT,PAK,123825.906
QAT,YEM,74350.02699999999
QAT,LTU,1678.929
SWZ,AZE,5.949750326576299
SWZ,LSO,3885.273236479102
SWZ,JOR,9.44176512593
SWZ,THA,79.61221322099999
SWZ,NZL,9843.34961011317
SWZ,POL,90.6875449457548
SWZ,NLD,3131.5786990086067
SWZ,DEU,9364.09473429738
SWZ,ESP,36.0610307945925
SWZ,GRC,14958.08905943505
SWZ,BGD,1.390417801846
SWZ,MDA,0.52596287869
SWZ,BWA,12013.100322357232
SWZ,NGA,36896.04975611657
SWZ,UKR,32.62077282065
SWZ,KHM,0.13248194163
SWZ,SAU,24390.152303089344
SWZ,ISR,703.85632128023
SWZ,MOZ,75788.98721691477
SWZ,JAM,2.666045265
SWZ,JPN,287.72808165554
SWZ,DNK,50.2466174103881
SWZ,KEN,62165.375345994704
SWZ,UGA,19792.30426051088
SWZ,AGO,24746.52445766725
SWZ,RUS,53.90770869884
SWZ,COM,148.43053202583752
SWZ,CHN,76.80179135088
SWZ,GBR,9001.14192276939
SWZ,ZWE,14982.389628622226
SWZ,PRT,625.10066055078
SWZ,USA,78059.41863891543
SWZ,IRL,1363.0716286818151
SWZ,COL,14.93504885426
SWZ,KOR,20.54960346208
SWZ,IDN,496.69024856138
SWZ,SGP,404.69227264054
SWZ,ZMB,7608.178660202132
SWZ,EGY,23.3976357112743
SWZ,ETH,5181.37379579929
SWZ,HTI,122.11772484238
SWZ,BGR,0.00615241215
SWZ,MLI,214.1558254280596
SWZ,MUS,6415.8638359792585
SWZ,ITA,6620.136438834384
SWZ,AUS,62022.0152260037
SWZ,CMR,26.4375247809542
SWZ,CHE,32.53368200866
SWZ,BOL,66.80592494749129
SWZ,GHA,15.927911455000002
SWZ,CAN,880.6123113809789
SWZ,SWE,57.48622504582
SWZ,SLE,3.2812864800000003
SWZ,MAR,5.372901530595
SWZ,MYS,3.2320671828
SWZ,MDG,6422.86425833834
SWZ,MRT,769.99926366164
SWZ,FRA,9513.8809667469
SWZ,CYP,2.36580755208
SWZ,GIN,3.41800675
SWZ,MWI,7908.271437331105
SWZ,ZAF,1088009.70245493
SWZ,URY,77.34046921468
SWZ,CHL,0.7188751796599999
SWZ,BEL,875.3049070629299
SWZ,ARG,0.7772547349500001
SWZ,KWT,171.39043865186898
SWZ,TZA,30888.48334770225
SWZ,IND,289.65734138551
SWZ,SVN,460.05058340408
SWZ,NOR,660.0511659130677
SWZ,TUR,15.0378624973
SWZ,FIN,7.505942823
SWZ,ARE,937.3190121353664
SWZ,MEX,77.41142703481
SWZ,PAN,21.34914360104
URY,LBR,3753.524
URY,AZE,295.213
URY,JOR,10253.650999999998
URY,AUT,335.205
URY,RWA,48.78
URY,THA,45364.75900000001
URY,NZL,909.685
URY,POL,8308.416
URY,ECU,11801.159
URY,NLD,147669.111
URY,DEU,301804.93499999994
URY,SDN,739.06
URY,ESP,200225.061
URY,VNM,35228.19900000001
URY,HUN,6864.429999999999
URY,GRC,1021.898
URY,HRV,2176.759
URY,BGD,180.817
URY,MDA,285.8
URY,BWA,43.162
URY,NGA,61993.71500000001
URY,ARM,92.421
URY,DOM,5028.317
URY,SEN,27757.285
URY,UKR,4387.730999999999
URY,KHM,61.856
URY,ALB,440.23
URY,SAU,8604.912
URY,ISR,118017.161
URY,BLR,718.976
URY,MOZ,8175.37
URY,TUN,16227.327
URY,JAM,1221.841
URY,BRA,1625138.133
URY,EST,2426.526
URY,LKA,294.906
URY,JPN,10152.081
URY,OMN,2692.2
URY,DNK,5046.347
URY,PHL,21640.161
URY,KEN,136.551
URY,UGA,58.154
URY,GTM,4023.462
URY,AGO,11867.634999999998
URY,NER,220.865
URY,LVA,152.559
URY,RUS,394932.101
URY,MKD,544.0050000000001
URY,CHN,526145.654
URY,IRQ,73736.988
URY,GBR,121820.568
URY,TKM,310.0
URY,ZWE,93.03
URY,SVK,3.991
URY,BIH,1085.425
URY,PRT,94086.64700000004
URY,USA,262048.545
URY,TGO,1428.045
URY,IRL,3388.363
URY,BHR,555.314
URY,COL,32321.77700000001
URY,KAZ,5676.654
URY,BEN,3471.228
URY,GEO,829.571
URY,KOR,27889.562000000005
URY,IDN,13077.982000000002
URY,HND,1275.222
URY,COG,10918.87
URY,DZA,40745.444
URY,SGP,19580.433
URY,ZMB,69.395
URY,EGY,6636.000000000001
URY,ETH,353.755
URY,HTI,4577.937000000001
URY,BGR,7479.584
URY,MUS,186.777
URY,GAB,5045.219999999999
URY,ITA,158385.924
URY,AUS,1823.015
URY,CMR,10570.184
URY,CHE,109465.51500000004
URY,CZE,3432.65
URY,AFG,189.406
URY,BOL,19949.209999999995
URY,MMR,290.2
URY,IRN,56560.97
URY,MLT,216.368
URY,GHA,5772.362999999999
URY,LBN,5722.178
URY,CAN,41509.62299999999
URY,SWE,32338.161
URY,SLE,3304.891
URY,LBY,509.885
URY,MAR,19494.061
URY,CRI,4477.056
URY,MYS,3387.213
URY,MDG,78.128
URY,MRT,754.1880000000001
URY,PER,102422.59299999998
URY,FRA,41541.091000000015
URY,CYP,1023.089
URY,GIN,2568.008
URY,SUR,1484.988
URY,ZAF,31923.792
URY,NIC,1618.699
URY,QAT,1149.539
URY,CHL,139077.89300000004
URY,BEL,34319.344
URY,ARG,588309.0139999999
URY,KWT,2556.5800000000004
URY,TTO,6756.092000000001
URY,TZA,27.17
URY,IND,20741.755
URY,SVN,437.417
URY,NOR,45347.016
URY,CAF,15.138
URY,TUR,154183.784
URY,FIN,5152.888000000001
URY,PRY,191650.32499999987
URY,ARE,9385.312
URY,LUX,134.472
URY,MEX,162979.233
URY,PAN,4736.288
URY,PAK,4861.643
URY,YEM,261.653
URY,LTU,1747.038
CHL,NPL,62.994
CHL,LBR,2292.558
CHL,AZE,609.0989999999999
CHL,JOR,3168.293
CHL,AUT,54632.07299999998
CHL,THA,328494.74499999994
CHL,NZL,61632.101
CHL,POL,132091.721
CHL,ECU,531250.7499999999
CHL,NLD,3776803.918000001
CHL,DEU,1135527.262
CHL,SDN,262.932
CHL,ESP,1627100.0720000004
CHL,VNM,334981.903
CHL,HUN,8507.615000000002
CHL,GRC,371290.85399999993
CHL,HRV,2011.415
CHL,BGD,2824.423
CHL,MDA,844.2819999999999
CHL,BWA,115.968
CHL,NGA,55382.262
CHL,ARM,128.02100000000002
CHL,DOM,70236.14
CHL,SEN,1307.1359999999995
CHL,UKR,33433.034
CHL,KHM,688.6179999999999
CHL,ALB,134.509
CHL,SAU,235333.956
CHL,ISR,58075.82900000001
CHL,BLR,826.952
CHL,MOZ,4626.3460000000005
CHL,TUN,1394.684
CHL,JAM,9866.752
CHL,BRA,4502334.709999998
CHL,EST,7915.123
CHL,LKA,5556.87
CHL,JPN,9113203.430999998
CHL,OMN,10538.402
CHL,DNK,133502.917
CHL,PHL,154250.257
CHL,KEN,2550.053
CHL,GTM,98555.32
CHL,AGO,8257.417
CHL,LVA,8713.887999999999
CHL,RUS,362944.04
CHL,MKD,77.011
CHL,CHN,18628867.21
CHL,IRQ,229.41
CHL,GBR,718258.898
CHL,UZB,106.789
CHL,ZWE,263.315
CHL,SVK,785.381
CHL,BIH,177.544
CHL,PRT,58210.85199999999
CHL,USA,9028610.189999996
CHL,TGO,138.221
CHL,IRL,64297.075
CHL,BHR,3573.03
CHL,COL,898940.9519999997
CHL,KAZ,3650.545
CHL,BEN,1506.9740000000002
CHL,GEO,1284.4509999999998
CHL,KOR,4444563.012999999
CHL,IDN,316553.33900000004
CHL,HND,33897.899999999994
CHL,COG,7859.621
CHL,DZA,6822.700000000001
CHL,SGP,81324.27699999997
CHL,ZMB,2891.84
CHL,EGY,15548.720999999998
CHL,ETH,1454.975
CHL,HTI,3280.943
CHL,BGR,312399.472
CHL,MLI,64.953
CHL,MUS,562.0120000000001
CHL,GAB,579.117
CHL,ITA,2649901.7129999995
CHL,AUS,899192.1069999997
CHL,CMR,1757.09
CHL,CHE,764647.559
CHL,CZE,9540.989999999998
CHL,AFG,18.546
CHL,BOL,1472460.897
CHL,IRN,13340.186000000002
CHL,MLT,2336.645
CHL,GHA,16703.519
CHL,LBN,3071.172
CHL,CAN,1473742.3530000004
CHL,SWE,270043.061
CHL,SLE,1006.912
CHL,LBY,152.958
CHL,MAR,4081.6729999999993
CHL,CRI,247485.854
CHL,MYS,211425.341
CHL,MDG,5.838
CHL,MRT,1227.769
CHL,PER,1874283.4750000003
CHL,FRA,1391933.783
CHL,CYP,3639.085
CHL,GIN,2480.406
CHL,SUR,4150.444
CHL,MWI,13.946
CHL,ISL,3257.0950000000003
CHL,ZAF,105856.7
CHL,KGZ,217.236
CHL,NIC,15230.321999999998
CHL,QAT,6762.897999999999
CHL,SWZ,13.312
CHL,URY,202710.40699999995
CHL,BFA,928.159
CHL,BEL,1364794.687
CHL,ARG,1186701.399
CHL,KWT,8567.972
CHL,TTO,18596.861000000004
CHL,TZA,780.793
CHL,IND,1947470.6819999996
CHL,SVN,2088.181
CHL,NOR,51923.658
CHL,CAF,15.041
CHL,TUR,458205.17
CHL,FIN,249398.113
CHL,PRY,666067.5530000001
CHL,ARE,120783.813
CHL,LUX,7103.368
CHL,MEX,1819586.344
CHL,PAN,103552.299
CHL,PAK,10288.296000000002
CHL,LTU,14551.118
BFA,LBR,211.50100000000003
BFA,JOR,33.605
BFA,AUT,9.768
BFA,RWA,93.38
BFA,NZL,4.598
BFA,NLD,41645.55
BFA,DEU,3926.122
BFA,ESP,603.325
BFA,VNM,7955.229
BFA,HUN,4.392
BFA,NGA,670.919
BFA,DOM,1.401
BFA,SEN,1682.966
BFA,UKR,129.004
BFA,ISR,1640.741
BFA,TUN,187.133
BFA,JPN,2409.2490000000003
BFA,DNK,14374.453
BFA,KEN,4.392
BFA,NER,14813.944999999998
BFA,CHN,4597.3820000000005
BFA,GBR,19306.895
BFA,BIH,1.74
BFA,USA,8486.471000000001
BFA,TGO,13139.26
BFA,IRL,0.155
BFA,BEN,7606.85
BFA,KOR,12.291
BFA,IDN,1.75
BFA,COG,2.117
BFA,DZA,5.861
BFA,SGP,107716.431
BFA,EGY,191.811
BFA,ETH,15.81
BFA,BGR,28.461
BFA,MLI,9538.006
BFA,GAB,433.231
BFA,ITA,4585.872999999999
BFA,AUS,28.953
BFA,CMR,504.92
BFA,CHE,1599802.97
BFA,AFG,2.917
BFA,GHA,48069.53200000001
BFA,LBN,17.589
BFA,CAN,5726.737999999999
BFA,SWE,6.945
BFA,SLE,8.656
BFA,LBY,5.292
BFA,MAR,849.1260000000001
BFA,MYS,898.86
BFA,MDG,17.154
BFA,MRT,14.712
BFA,FRA,55888.903
BFA,GIN,2351.4790000000003
BFA,MWI,2.273
BFA,ZAF,237365.802
BFA,NIC,1.058
BFA,BEL,51052.11900000001
BFA,IND,9335.05
BFA,TCD,33.212
BFA,TUR,3739.112
BFA,ARE,4198.869999999999
BEL,NPL,4740.552
BEL,LBR,24490.632
BEL,AZE,76880.663
BEL,LSO,2200.804
BEL,JOR,259624.41
BEL,AUT,4483437.158999997
BEL,RWA,43306.93400000001
BEL,THA,1324618.8500000006
BEL,NZL,265562.509
BEL,POL,7551191.142000003
BEL,ECU,110399.284
BEL,NLD,57271899.818
BEL,DEU,85092841.69199997
BEL,SDN,77824.32600000002
BEL,BDI,43984.91300000001
BEL,ESP,12325785.557000002
BEL,VNM,319774.903
BEL,HUN,2281774.635
BEL,GRC,2198870.338000001
BEL,HRV,298227.28699999984
BEL,BGD,126112.33000000002
BEL,MDA,45998.41399999999
BEL,BWA,52694.149000000005
BEL,NGA,1969034.418
BEL,ARM,68136.77200000001
BEL,DOM,50033.112000000016
BEL,SEN,236877.14099999992
BEL,UKR,878880.0009999997
BEL,KHM,39438.641
BEL,ALB,25661.82500000001
BEL,SAU,1839387.406
BEL,ISR,3197825.203999999
BEL,BLR,318873.40099999995
BEL,MOZ,29914.461000000003
BEL,TUN,524426.381
BEL,JAM,27377.43800000001
BEL,BRA,3438455.153
BEL,EST,368357.5960000001
BEL,LKA,396480.13
BEL,JPN,4576796.852
BEL,OMN,186923.0790000001
BEL,DNK,3360843.8300000005
BEL,PHL,365519.45300000015
BEL,KEN,213783.1400000001
BEL,UGA,49386.401000000005
BEL,GTM,50777.26000000002
BEL,AGO,361906.3
BEL,NER,101205.645
BEL,LVA,294518.9309999999
BEL,RUS,6433083.406999999
BEL,MKD,44524.87200000002
BEL,COM,4605.691000000001
BEL,CHN,9845905.792
BEL,IRQ,123976.79799999998
BEL,GBR,32659757.37300001
BEL,UZB,33426.467
BEL,TKM,31033.889000000003
BEL,ZWE,9814.618
BEL,SVK,1124374.434
BEL,BIH,63520.994
BEL,PRT,2340368.925999999
BEL,USA,23738124.746999983
BEL,TGO,270604.0009999999
BEL,IRL,2267816.862000001
BEL,BHR,86273.70700000002
BEL,COL,416681.71099999984
BEL,KAZ,221086.292
BEL,BEN,392051.497
BEL,GEO,57339.64299999999
BEL,KOR,1859627.9890000003
BEL,IDN,588681.7620000002
BEL,HND,28923.145000000004
BEL,COG,150566.984
BEL,DZA,1334919.877
BEL,SGP,1256418.3590000002
BEL,ZMB,26077.630000000005
BEL,EGY,1498858.5670000005
BEL,ETH,175402.60200000004
BEL,HTI,14840.299999999996
BEL,BGR,539947.796
BEL,MLI,101826.276
BEL,MUS,86347.655
BEL,GAB,193728.446
BEL,ITA,20650168.437000003
BEL,AUS,2367951.5910000005
BEL,CMR,294680.72699999984
BEL,CHE,7346024.655000001
BEL,CZE,3822441.512
BEL,AFG,23533.113
BEL,BOL,38907.351
BEL,MMR,21561.835
BEL,IRN,520927.55799999984
BEL,MLT,144222.53900000005
BEL,GHA,368515.589
BEL,LBN,393315.431
BEL,CAN,2500616.353
BEL,SWE,6673377.132999999
BEL,SLE,35555.313
BEL,LBY,120785.317
BEL,MAR,953877.454
BEL,CRI,49345.743
BEL,TJK,3079.126
BEL,MYS,579924.6989999999
BEL,MDG,51736.18200000002
BEL,MRT,134681.73900000003
BEL,PER,256332.76700000008
BEL,FRA,77219776.91999996
BEL,CYP,325610.202
BEL,GIN,103487.691
BEL,SUR,27854.183
BEL,MWI,15610.120999999994
BEL,ISL,94191.774
BEL,ZAF,2045649.207
BEL,KGZ,20439.914
BEL,NIC,11000.84
BEL,QAT,223589.12
BEL,SWZ,1648.342
BEL,URY,95161.21499999995
BEL,CHL,496790.0250000001
BEL,BFA,85993.468
BEL,ARG,584386.6350000002
BEL,KWT,203883.72
BEL,TTO,23545.082
BEL,TZA,102758.98500000004
BEL,IND,10994025.087
BEL,TCD,38708.913
BEL,SVN,679458.9439999997
BEL,NOR,2483292.8570000003
BEL,CAF,13063.955999999998
BEL,TUR,6281334.402000005
BEL,MNG,49344.915
BEL,FIN,2910810.093999998
BEL,PRY,36718.17699999999
BEL,ARE,3100050.415999999
BEL,LUX,8486902.079
BEL,MEX,1310262.3300000003
BEL,PAN,130383.091
BEL,PAK,342421.1600000002
BEL,YEM,130612.114
BEL,LTU,1099108.7559999994
ARG,NPL,5507.078
ARG,LBR,4063.845
ARG,AZE,10824.580000000002
ARG,JOR,182120.879
ARG,AUT,15160.761
ARG,RWA,1523.98
ARG,THA,518414.4210000004
ARG,NZL,87792.521
ARG,POL,567851.4359999999
ARG,ECU,484748.7339999999
ARG,NLD,2548727.884
ARG,DEU,2485734.412
ARG,SDN,8395.036
ARG,BDI,670.265
ARG,ESP,3041905.942
ARG,VNM,680390.4679999999
ARG,HUN,12940.112
ARG,GRC,127886.45399999998
ARG,HRV,40906.231
ARG,BGD,442617.212
ARG,MDA,2532.931
ARG,BWA,1.4860000000000002
ARG,NGA,86541.90899999999
ARG,ARM,4122.476
ARG,DOM,231984.77599999995
ARG,SEN,101972.117
ARG,UKR,85128.20899999999
ARG,KHM,14627.886
ARG,ALB,2404.3720000000003
ARG,SAU,626286.812
ARG,ISR,232864.148
ARG,BLR,6642.485000000001
ARG,MOZ,102055.435
ARG,TUN,283544.538
ARG,JAM,10221.341
ARG,BRA,17316441.614000004
ARG,EST,6481.73
ARG,LKA,3652.543
ARG,JPN,842949.4070000001
ARG,OMN,59002.584
ARG,DNK,425150.2969999999
ARG,PHL,600747.3900000002
ARG,KEN,43524.14499999999
ARG,UGA,8439.588
ARG,GTM,99645.393
ARG,AGO,221630.014
ARG,NER,23478.166
ARG,LVA,135303.715
ARG,RUS,767582.5339999999
ARG,MKD,5258.762000000001
ARG,COM,245.616
ARG,CHN,6033023.721999999
ARG,IRQ,61346.83599999999
ARG,GBR,786963.672
ARG,UZB,2382.432
ARG,TKM,1956.833
ARG,ZWE,6680.878000000001
ARG,SVK,3744.37
ARG,BIH,10616.711
ARG,PRT,118385.174
ARG,USA,4300836.895000001
ARG,TGO,3183.6710000000003
ARG,IRL,206599.217
ARG,BHR,15817.62
ARG,COL,1805924.281
ARG,KAZ,18504.632
ARG,BEN,5158.097000000002
ARG,GEO,18152.236000000004
ARG,KOR,972944.324
ARG,IDN,1366927.9320000005
ARG,HND,24084.273
ARG,COG,47868.613000000005
ARG,DZA,1656128.958
ARG,SGP,62146.334
ARG,ZMB,708.307
ARG,EGY,1707408.3759999997
ARG,ETH,987.617
ARG,HTI,31489.259000000005
ARG,BGR,108936.84500000002
ARG,MLI,13383.994
ARG,MUS,71839.56300000002
ARG,GAB,8367.83
ARG,ITA,1979408.3389999992
ARG,AUS,588834.1710000004
ARG,CMR,43032.26400000001
ARG,CHE,566996.674
ARG,CZE,52314.412
ARG,AFG,2567.612
ARG,BOL,757226.6029999994
ARG,MMR,468.243
ARG,IRN,1079423.6030000004
ARG,MLT,2696.2860000000005
ARG,GHA,19069.904999999995
ARG,LBN,81035.93000000001
ARG,CAN,2383258.2010000004
ARG,SWE,56995.93900000001
ARG,SLE,3888.734
ARG,LBY,60486.874
ARG,MAR,423889.1879999999
ARG,CRI,139588.564
ARG,TJK,444.422
ARG,MYS,973582.655
ARG,MDG,4321.617
ARG,MRT,16806.113
ARG,PER,1793894.449
ARG,FRA,576019.6549999999
ARG,CYP,32700.267000000003
ARG,GIN,1804.418
ARG,SUR,11606.779
ARG,MWI,846.634
ARG,ISL,2291.728
ARG,ZAF,1086352.468
ARG,KGZ,1562.988
ARG,NIC,35512.734
ARG,QAT,13227.422
ARG,URY,1983794.4540000004
ARG,CHL,4771952.670000004
ARG,BFA,1993.541
ARG,BEL,465089.7139999999
ARG,KWT,25361.805
ARG,TTO,26609.445
ARG,TZA,51900.838
ARG,IND,968767.821
ARG,TCD,1500.085
ARG,SVN,18084.162
ARG,NOR,41389.508
ARG,CAF,97.5
ARG,TUR,563691.637
ARG,MNG,3240.126
ARG,FIN,52341.06499999999
ARG,PRY,1367086.108
ARG,ARE,337235.7810000001
ARG,LUX,1651.61
ARG,MEX,921215.1609999998
ARG,PAN,169624.483
ARG,PAK,40677.446
ARG,YEM,185563.47
ARG,LTU,76533.13999999998
KWT,NPL,343.23
KWT,LBR,586.511
KWT,AZE,335.1030000000001
KWT,JOR,113996.55899999998
KWT,AUT,1216.343
KWT,THA,146376.22699999998
KWT,NZL,139.125
KWT,POL,405.103
KWT,ECU,108.008
KWT,NLD,5563.996
KWT,DEU,9687.089999999997
KWT,SDN,8887.381
KWT,ESP,2544.878
KWT,VNM,11542.272999999996
KWT,HUN,91.64
KWT,GRC,1152.975
KWT,HRV,3001.981
KWT,BGD,3471.413
KWT,NGA,900.487
KWT,ARM,84.64299999999999
KWT,DOM,0.725
KWT,SEN,559.6240000000001
KWT,UKR,883.8989999999999
KWT,KHM,292.967
KWT,ALB,173.87400000000002
KWT,SAU,688450.407
KWT,BLR,19.568
KWT,MOZ,267.08
KWT,TUN,10231.216000000002
KWT,BRA,70690.541
KWT,LKA,15344.897
KWT,JPN,5563.302999999999
KWT,OMN,82769.86700000007
KWT,DNK,417.1110000000001
KWT,PHL,10044.785000000002
KWT,KEN,4009.4699999999993
KWT,UGA,5025.279
KWT,GTM,35.27
KWT,AGO,968.451
KWT,NER,77.066
KWT,LVA,68.129
KWT,RUS,3687.554
KWT,MKD,0.978
KWT,COM,38.792
KWT,CHN,829766.6110000001
KWT,IRQ,57397.095
KWT,GBR,3827.252
KWT,UZB,5.389
KWT,TKM,4524.372
KWT,ZWE,47.194
KWT,SVK,12.979
KWT,BIH,68.959
KWT,PRT,1803.323
KWT,USA,187586.60900000003
KWT,TGO,613.1010000000001
KWT,IRL,40.585
KWT,BHR,82961.95200000002
KWT,COL,378.807
KWT,KAZ,978.561
KWT,BEN,133.53199999999998
KWT,GEO,92.098
KWT,KOR,188742.332
KWT,IDN,127673.44999999995
KWT,COG,213.705
KWT,DZA,28475.191
KWT,SGP,33296.67399999999
KWT,ZMB,5.983
KWT,EGY,59932.22800000002
KWT,ETH,2056.054
KWT,BGR,270.595
KWT,MLI,0.054
KWT,MUS,278.392
KWT,GAB,217.239
KWT,ITA,1674.078
KWT,AUS,43618.29899999999
KWT,CMR,102.693
KWT,CHE,7510.364
KWT,CZE,35.217
KWT,AFG,8712.868999999995
KWT,MMR,85.215
KWT,IRN,82371.25499999999
KWT,MLT,79.762
KWT,GHA,3461.307
KWT,LBN,49593.61399999999
KWT,CAN,1341.2209999999995
KWT,SWE,77.053
KWT,SLE,57.364
KWT,LBY,1392.117
KWT,MAR,12404.643
KWT,MYS,106602.957
KWT,MDG,185.98500000000004
KWT,MRT,29.127
KWT,PER,88.415
KWT,FRA,4089.391
KWT,CYP,3118.574
KWT,GIN,287.724
KWT,ZAF,10786.447
KWT,QAT,142558.05899999998
KWT,BFA,0.435
KWT,BEL,53801.82300000001
KWT,ARG,10512.732000000002
KWT,TTO,4.816
KWT,TZA,3138.349
KWT,IND,638936.588
KWT,TCD,0.851
KWT,SVN,0.689
KWT,NOR,60.07
KWT,CAF,0.072
KWT,TUR,228071.773
KWT,MNG,550.582
KWT,FIN,943.53
KWT,PRY,116.282
KWT,ARE,686083.1919999999
KWT,MEX,5.805
KWT,PAK,247053.988
KWT,YEM,5351.802999999999
KWT,LTU,47.833
TTO,LBR,197878.785
TTO,AZE,95.2
TTO,AUT,27.646
TTO,THA,2128.456
TTO,NZL,77.97099999999999
TTO,POL,0.0999999999999999
TTO,ECU,23489.541
TTO,NLD,350027.189
TTO,DEU,114181.766
TTO,ESP,585456.7390000001
TTO,VNM,11850.293
TTO,HUN,196857.365
TTO,GRC,13298.69
TTO,HRV,9.159
TTO,BGD,151.122
TTO,BWA,506.105
TTO,NGA,28166.116
TTO,DOM,237302.552
TTO,SEN,17690.619
TTO,ALB,0.2
TTO,SAU,62.69
TTO,ISR,34.127
TTO,BLR,3.733
TTO,MOZ,42.52
TTO,TUN,4.423
TTO,JAM,623366.386
TTO,BRA,294083.52100000007
TTO,JPN,17571.22300000001
TTO,OMN,6.923
TTO,DNK,3673.327
TTO,PHL,0.35
TTO,KEN,21.854
TTO,UGA,5.312
TTO,GTM,11130.027
TTO,AGO,48.853
TTO,NER,7878.617999999999
TTO,LVA,0.788
TTO,RUS,0.052
TTO,COM,14.381
TTO,CHN,78841.225
TTO,IRQ,25.859
TTO,GBR,348169.27
TTO,ZWE,6054.624
TTO,PRT,2345.282
TTO,USA,7272740.273999999
TTO,IRL,505.051
TTO,COL,261399.613
TTO,KAZ,0.313
TTO,BEN,52847.843
TTO,GEO,9992.307
TTO,KOR,95367.78
TTO,IDN,35081.353
TTO,HND,6123.311
TTO,COG,22.92
TTO,SGP,24733.401
